Filename,Dataset Group,Tomato Leaf Category
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4063.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4064.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4065.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4066.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4067.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4068.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4069.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4070.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4071.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4072.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4073.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4074.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4075.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4076.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4077.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4078.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4079.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4080.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4081.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4082.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4083.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4084.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4085.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4086.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4087.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4088.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4089.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4090.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4091.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4092.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4093.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4094.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4095.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4096.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4097.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4098.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4099.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4100.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4101.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4102.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4103.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4104.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4105.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4106.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4107.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4108.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4109.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4110.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4111.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4112.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4113.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4114.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4115.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4116.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4117.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4118.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4119.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4120.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4121.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4122.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4123.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4124.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4125.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4126.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4127.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4128.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4129.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4130.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4131.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4132.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4133.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4134.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4135.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4136.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4137.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4138.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4139.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4140.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4141.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4142.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4143.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4144.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4145.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4146.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4147.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4148.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4149.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4150.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4151.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4152.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4153.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4154.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4155.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4156.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4157.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4158.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4159.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4160.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4161.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4162.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4163.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4164.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4165.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4166.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4167.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4168.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4169.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4170.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4171.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4172.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4173.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4174.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4175.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4176.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4177.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4178.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4179.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4180.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4181.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4182.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4183.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4184.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4185.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4186.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4187.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4188.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4189.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4190.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4191.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4192.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4193.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4194.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4195.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4196.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4197.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4198.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4199.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4200.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4201.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4202.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4203.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4204.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4205.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4206.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4207.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4208.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4209.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4210.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4211.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4212.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4213.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4214.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4215.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4216.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4217.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4218.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4219.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4220.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4221.png,Train,Tomato Yellow Leaf Curl Virus
input/final_dataset/train/Tomato_Yellow_Leaf_Curl_Virus/train_Tomato_Yellow_Leaf_Curl_Virus_image_4222.png,Train,Tomato Yellow Leaf Curl Virus
